portfolio_label_v276,source_family,source_id,cap_share_v276,source_exposure_v276,source_share_v276,source_slack_v276,source_cap_violated_v276,claim_boundary_v276
restricted_pool_milp_repair_candidate,grade,A,0.8531348749298603,719625.0,0.8531163865919801,1.8488337880206984e-05,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,grade,B,0.8531348749298603,25625.0,0.030378471296049318,0.822756403633811,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,grade,C,0.8531348749298603,29400.0,0.034853738774784385,0.8182811361550759,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,grade,D,0.8531348749298603,54125.0,0.06416525888385051,0.7889696160460098,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,grade,E,0.8531348749298603,12750.0,0.01511514181559527,0.838019733114265,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,grade,F,0.8531348749298603,2000.0,0.0023710026377404343,0.8507638722921198,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,0,0.9,759150.0,0.8999733262203254,2.6673779674579734e-05,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,1,0.9,44525.0,0.05278444622269642,0.8472155537773036,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,2,0.9,30250.0,0.03586141489582407,0.864138585104176,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,3,0.9,9600.0,0.011380812661154085,0.8886191873388459,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,4,0.9,0.0,0.0,0.9,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,5,0.9,0.0,0.0,0.9,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,6,0.9,0.0,0.0,0.9,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,7,0.9,0.0,0.0,0.9,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,8,0.9,0.0,0.0,0.9,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,score_decile,9,0.9,0.0,0.0,0.9,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,income_band,0,0.85,6600.0,0.007824308704543434,0.8421756912954566,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,income_band,1,0.85,20875.0,0.024747340031415786,0.8252526599685842,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,income_band,2,0.85,55850.0,0.06621024865890163,0.7837897513410983,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,income_band,3,0.85,106300.0,0.1260187901959041,0.7239812098040959,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,income_band,4,0.85,653900.0,0.775199312409235,0.07480068759076497,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,dti_band,0,0.85,602350.0,0.7140867194214754,0.1359132805785246,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,dti_band,1,0.85,188125.0,0.22302243561245963,0.6269775643875404,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,dti_band,2,0.85,34050.0,0.040366319907530895,0.809633680092469,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,dti_band,3,0.85,12600.0,0.014937316617764738,0.8350626833822352,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,dti_band,4,0.85,6400.0,0.00758720844076939,0.8424127915592305,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,period,2018,0.82,518125.0,0.6142378708396313,0.20576212916036862,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,period,2019,0.82,302050.0,0.35808067336474914,0.4619193266352508,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,period,2020,0.82,23350.0,0.027681455795619574,0.7923185442043804,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,state_top20,AZ,0.35,9500.0,0.011262262529267065,0.33873773747073294,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,state_top20,CA,0.35,105900.0,0.125544589668356,0.22445541033164398,False,restricted-pool MILP repair source diagnostic only
restricted_pool_milp_repair_candidate,state_top20,CO,0.35,33950.0,0.04024776977564388,0.3097522302243561,False,restricted-pool MILP repair source diagnostic only
