metric_v428,before_v428,after_v428,delta_v428,claim_boundary_v428
repository_total,46,38,-8,ruff-count delta only; repository ruff remains open unless after=0
repository_b905,3,0,-3,ruff-count delta only; repository ruff remains open unless after=0
repository_c408,5,0,-5,ruff-count delta only; repository ruff remains open unless after=0
repository_e402,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
streamlit_app_total,8,0,-8,ruff-count delta only; repository ruff remains open unless after=0
streamlit_app_b905,3,0,-3,ruff-count delta only; repository ruff remains open unless after=0
streamlit_app_c408,5,0,-5,ruff-count delta only; repository ruff remains open unless after=0
scripts_total,36,36,0,ruff-count delta only; repository ruff remains open unless after=0
book_total,2,2,0,ruff-count delta only; repository ruff remains open unless after=0
notebook_total,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
