portfolio_label_v310,source_family,source_id,cap_share_v310,source_exposure_v310,source_share_v310,source_slack_v310,source_cap_violated_v310,claim_boundary_v310
post_v308_best_one_swap_repair_candidate,grade,A,0.8531348749298603,722150.0,0.8531261998287014,8.6751011588726e-06,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,grade,B,0.8531348749298603,20725.0,0.02448388906937594,0.8286509858604844,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,grade,C,0.8531348749298603,39600.0,0.04678224401193184,0.8063526309179284,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,grade,D,0.8531348749298603,49450.0,0.058418736525000736,0.7947161384048596,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,grade,E,0.8531348749298603,13550.0,0.016007560766709,0.8371273141631513,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,grade,F,0.8531348749298603,1000.0,0.0011813697982811068,0.8519535051315792,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,0,0.9,761600.0,0.8997312383708911,0.00026876162910893786,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,1,0.9,62000.0,0.07324492749342863,0.8267550725065714,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,2,0.9,22875.0,0.02702383413568032,0.8729761658643197,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,3,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,4,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,5,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,6,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,7,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,8,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,score_decile,9,0.9,0.0,0.0,0.9,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,income_band,0,0.85,7300.0,0.00862399952745208,0.8413760004725479,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,income_band,1,0.85,25925.0,0.0306270120204377,0.8193729879795623,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,income_band,2,0.85,53550.0,0.06326235269795327,0.7867376473020466,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,income_band,3,0.85,100175.0,0.1183437195428099,0.7316562804571901,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,income_band,4,0.85,659525.0,0.779142916211347,0.07085708378865296,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,dti_band,0,0.85,621100.0,0.7337487817123955,0.11625121828760443,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,dti_band,1,0.85,167350.0,0.19770223574234325,0.6522977642576567,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,dti_band,2,0.85,36100.0,0.04264744971794796,0.807352550282052,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,dti_band,3,0.85,18925.0,0.02235742343246995,0.82764257656753,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,dti_band,4,0.85,3000.0,0.003544109394843321,0.8464558906051567,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,period,2018,0.82,522325.0,0.6170589798871792,0.20294102011282078,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,period,2019,0.82,285225.0,0.3369562007147287,0.48304379928527125,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,period,2020,0.82,38925.0,0.04598481939809209,0.7740151806019079,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,AZ,0.35,12000.0,0.014176437579373284,0.3358235624206267,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,CA,0.35,112000.0,0.13231341740748398,0.217686582592516,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,CO,0.35,15875.0,0.018754245547712572,0.33124575445228743,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,FL,0.35,52875.0,0.06246492808411353,0.28753507191588645,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,GA,0.35,32400.0,0.03827638146430787,0.3117236185356921,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,IL,0.35,91825.0,0.10847928172716265,0.24152071827283733,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,IN,0.35,8050.0,0.009510026876162911,0.34048997312383705,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,MA,0.35,25400.0,0.030006792876340116,0.31999320712365986,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,MD,0.35,7275.0,0.008594465282495052,0.3414055347175049,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,MI,0.35,2400.0,0.0028352875158746565,0.34716471248412534,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,MN,0.35,9100.0,0.010750465164358073,0.3392495348356419,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,NC,0.35,24350.0,0.028766354588144954,0.321233645411855,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,NJ,0.35,13000.0,0.01535780737765439,0.33464219262234557,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,NV,0.35,9700.0,0.011459287043326737,0.33854071295667326,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,NY,0.35,88375.0,0.10440355592309282,0.24559644407690717,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,OH,0.35,24200.0,0.02858914911840279,0.3214108508815972,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,PA,0.35,24850.0,0.02935703948728551,0.32064296051271446,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,TX,0.35,31450.0,0.037154080155940815,0.3128459198440592,False,v310 post-swap source diagnostic only
post_v308_best_one_swap_repair_candidate,state_top20,VA,0.35,11450.0,0.013526684190318675,0.3364733158096813,False,v310 post-swap source diagnostic only
