uncertainty_id,powell_uncertainty_class,metric_id,impact_code,impact_score,rationale
U01,observational_errors,M01,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M02,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M03,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M04,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M05,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M06,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M07,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M08,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M09,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M10,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M11,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M12,M,2,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U01,observational_errors,M13,M,2,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M01,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M02,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M03,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M04,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M05,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M06,H,3,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M07,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M08,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M09,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M10,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
U02,exogenous_uncertainty,M11,N,0,"judgmental Powell framing input; use to prioritize modeling, not as measured effect"
