portfolio_label_v149,source_family,source_id,cap_share_v149,source_exposure_v149,source_share_v149,source_slack_v149,source_cap_violated_v149,claim_boundary_v149
next_one_swap_repair_candidate,grade,A,0.8531348749298603,718675.0,0.8530773339664075,5.754096345278459e-05,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,grade,B,0.8531348749298603,41225.0,0.048934654875660274,0.8042002200542,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,grade,C,0.8531348749298603,36700.0,0.043563416226482285,0.809571458703378,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,grade,D,0.8531348749298603,38350.0,0.04552198943557481,0.8076128854942854,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,grade,E,0.8531348749298603,6500.0,0.007715591429758442,0.8454192835001019,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,grade,F,0.8531348749298603,1000.0,0.0011870140661166834,0.8519478608637436,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,0,0.9,758200.0,0.8999940649296694,5.935070330642667e-06,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,1,0.9,54350.0,0.06451421449344175,0.8354857855065583,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,2,0.9,26900.0,0.03193067837853879,0.8680693216214612,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,3,0.9,3000.0,0.0035610421983500503,0.89643895780165,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,4,0.9,0.0,0.0,0.9,False,thirty-fourth post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,5,0.9,0.0,0.0,0.9,False,thirty-fourth post-swap source diagnostic only
