portfolio_label_v263,source_family,source_id,cap_share_v263,source_exposure_v263,source_share_v263,source_slack_v263,source_cap_violated_v263,claim_boundary_v263
bounded_two_swap_repair_candidate,grade,A,0.8531348749298603,719275.0,0.8531060044477391,2.8870482121190477e-05,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,grade,B,0.8531348749298603,29025.0,0.03442550037064492,0.8187093745592153,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,grade,C,0.8531348749298603,27600.0,0.0327353595255745,0.8203995154042858,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,grade,D,0.8531348749298603,52725.0,0.06253521126760564,0.7905996636622546,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,grade,E,0.8531348749298603,12500.0,0.014825796886582653,0.8383090780432776,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,grade,F,0.8531348749298603,2000.0,0.0023721275018532247,0.8507627474280071,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,0,0.9,758000.0,0.8990363232023721,0.0009636767976278771,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,1,0.9,47925.0,0.056842105263157895,0.8431578947368421,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,2,0.9,28800.0,0.03415863602668644,0.8658413639733136,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,3,0.9,8400.0,0.009962935507783544,0.8900370644922164,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,4,0.9,0.0,0.0,0.9,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,5,0.9,0.0,0.0,0.9,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,6,0.9,0.0,0.0,0.9,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,7,0.9,0.0,0.0,0.9,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,8,0.9,0.0,0.0,0.9,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,score_decile,9,0.9,0.0,0.0,0.9,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,income_band,0,0.85,8600.0,0.010200148257968866,0.8397998517420311,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,income_band,1,0.85,18025.0,0.021378799110452186,0.8286212008895478,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,income_band,2,0.85,41450.0,0.04916234247590808,0.8008376575240919,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,income_band,3,0.85,90100.0,0.10686434395848776,0.7431356560415122,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,income_band,4,0.85,684950.0,0.8123943661971831,0.037605633802816896,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,dti_band,0,0.85,625750.0,0.7421793921423276,0.10782060785767233,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,dti_band,1,0.85,167075.0,0.19816160118606374,0.6518383988139362,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,dti_band,2,0.85,30500.0,0.036174944403261675,0.8138250555967383,False,bounded two-swap source diagnostic only
bounded_two_swap_repair_candidate,dti_band,3,0.85,12600.0,0.014944403261675315,0.8350555967383246,False,bounded two-swap source diagnostic only
