metric_v436,before_v436,after_v436,delta_v436,claim_boundary_v436
repository_total,18,14,-4,ruff-count delta only; repository ruff remains open unless after=0
repository_b023,7,7,0,ruff-count delta only; repository ruff remains open unless after=0
repository_f401,4,0,-4,ruff-count delta only; repository ruff remains open unless after=0
repository_up022,3,3,0,ruff-count delta only; repository ruff remains open unless after=0
repository_sim108,2,2,0,ruff-count delta only; repository ruff remains open unless after=0
repository_c405,1,1,0,ruff-count delta only; repository ruff remains open unless after=0
repository_sim223,1,1,0,ruff-count delta only; repository ruff remains open unless after=0
repository_i001,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
repository_f841,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
repository_b007,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
repository_b905,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
repository_c408,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
scripts_total,17,14,-3,ruff-count delta only; repository ruff remains open unless after=0
book_total,1,0,-1,ruff-count delta only; repository ruff remains open unless after=0
streamlit_app_total,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
notebook_total,0,0,0,ruff-count delta only; repository ruff remains open unless after=0
