portfolio_label_v183,source_family,source_id,cap_share_v183,source_exposure_v183,source_share_v183,source_slack_v183,source_cap_violated_v183,claim_boundary_v183
next_one_swap_repair_candidate,grade,A,0.8531348749298603,718675.0,0.8531279677113011,6.907218559226713e-06,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,grade,B,0.8531348749298603,33425.0,0.03967830009496676,0.8134565748348935,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,grade,C,0.8531348749298603,31500.0,0.03739316239316239,0.8157417125366979,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,grade,D,0.8531348749298603,48300.0,0.05733618233618234,0.795798692593678,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,grade,E,0.8531348749298603,9500.0,0.01127730294396961,0.8418575719858907,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,grade,F,0.8531348749298603,1000.0,0.0011870845204178537,0.8519477904094425,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,0,0.9,757500.0,0.8992165242165242,0.0007834757834758177,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,1,0.9,55000.0,0.06528964862298195,0.8347103513770181,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,2,0.9,24400.0,0.028964862298195632,0.8710351377018044,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,3,0.9,5500.0,0.0065289648622981955,0.8934710351377019,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,4,0.9,0.0,0.0,0.9,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,5,0.9,0.0,0.0,0.9,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,6,0.9,0.0,0.0,0.9,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,7,0.9,0.0,0.0,0.9,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,8,0.9,0.0,0.0,0.9,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,score_decile,9,0.9,0.0,0.0,0.9,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,income_band,0,0.85,10400.0,0.012345679012345678,0.8376543209876544,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,income_band,1,0.85,23000.0,0.027302943969610638,0.8226970560303893,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,income_band,2,0.85,43050.0,0.051103988603988605,0.7988960113960114,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,income_band,3,0.85,93400.0,0.11087369420702754,0.7391263057929724,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,income_band,4,0.85,672550.0,0.7983736942070275,0.05162630579297245,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,dti_band,0,0.85,622625.0,0.7391084995251662,0.11089150047483376,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,dti_band,1,0.85,174875.0,0.20759140550807217,0.6424085944919278,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,dti_band,2,0.85,21600.0,0.02564102564102564,0.8243589743589743,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,dti_band,3,0.85,18100.0,0.021486229819563153,0.8285137701804368,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,dti_band,4,0.85,5200.0,0.006172839506172839,0.8438271604938271,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,period,2018,0.82,531325.0,0.6307276828110161,0.18927231718898385,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,period,2019,0.82,283225.0,0.3362120132953466,0.48378798670465334,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,period,2020,0.82,27850.0,0.033060303893637226,0.7869396961063627,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,AZ,0.35,10500.0,0.012464387464387465,0.33753561253561254,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,CA,0.35,107700.0,0.12784900284900286,0.22215099715099712,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,CO,0.35,15200.0,0.018043684710351376,0.3319563152896486,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,FL,0.35,48225.0,0.057247150997151,0.292752849002849,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,GA,0.35,49050.0,0.05822649572649573,0.29177350427350424,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,IL,0.35,90325.0,0.10722340930674264,0.24277659069325735,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,IN,0.35,1000.0,0.0011870845204178537,0.3488129154795821,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,MA,0.35,25400.0,0.030151946818613485,0.3198480531813865,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,MD,0.35,12000.0,0.014245014245014245,0.33575498575498575,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,MI,0.35,0.0,0.0,0.35,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,MN,0.35,10100.0,0.011989553656220323,0.33801044634377964,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,NC,0.35,21100.0,0.025047483380816714,0.3249525166191833,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,NJ,0.35,11600.0,0.013770180436847104,0.3362298195631529,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,NV,0.35,7500.0,0.008903133903133903,0.34109686609686607,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,NY,0.35,75475.0,0.08959520417853752,0.2604047958214625,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,OH,0.35,21000.0,0.02492877492877493,0.32507122507122505,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,PA,0.35,37050.0,0.04398148148148148,0.30601851851851847,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,TX,0.35,31150.0,0.03697768281101614,0.3130223171889838,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,VA,0.35,15500.0,0.018399810066476733,0.33160018993352325,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,WA,0.35,57475.0,0.06822768281101614,0.2817723171889838,False,fifty-first post-swap source diagnostic only
next_one_swap_repair_candidate,state_top20,other,0.35,195050.0,0.23154083570750236,0.11845916429249762,False,fifty-first post-swap source diagnostic only
