portfolio_label_v314,source_family,source_id,cap_share_v314,source_exposure_v314,source_share_v314,source_slack_v314,source_cap_violated_v314,claim_boundary_v314
post_v312_best_one_swap_repair_candidate,grade,A,0.8531348749298603,722150.0,0.8531261998287014,8.6751011588726e-06,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,grade,B,0.8531348749298603,20725.0,0.02448388906937594,0.8286509858604844,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,grade,C,0.8531348749298603,39600.0,0.04678224401193184,0.8063526309179284,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,grade,D,0.8531348749298603,49450.0,0.058418736525000736,0.7947161384048596,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,grade,E,0.8531348749298603,13550.0,0.016007560766709,0.8371273141631513,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,grade,F,0.8531348749298603,1000.0,0.0011813697982811068,0.8519535051315792,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,0,0.9,761600.0,0.8997312383708911,0.00026876162910893786,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,1,0.9,62000.0,0.07324492749342863,0.8267550725065714,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,2,0.9,22875.0,0.02702383413568032,0.8729761658643197,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,3,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,4,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,5,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,6,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,7,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,8,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,score_decile,9,0.9,0.0,0.0,0.9,False,v314 post-swap source diagnostic only
post_v312_best_one_swap_repair_candidate,income_band,0,0.85,5500.0,0.006497533890546088,0.8435024661094539,False,v314 post-swap source diagnostic only
